Strategy,Return,Risk
Long-Only,0.14671243054320807,0.2229024708685154
Long-Only,0.6316709620415419,0.5436837344257617
Long-Only,0.4855037100870763,0.4043417570067308
Long-Only,0.3651481605837319,0.3262544955245448
Long-Only,0.2903043301324273,0.24592966985809214
Long-Only,0.37304726553105605,0.3360573005450381
Long-Only,0.162608237131689,0.21166089310863329
Long-Only,0.20882332567895326,0.2196498722082097
Long-Only,0.4255289890561994,0.33981440908116545
Long-Only,0.2487135569168766,0.231813326212619
Long-Only,0.49738886300103,0.4139937772958818
Long-Only,0.47529983249069463,0.38990521889824126
Long-Only,0.3412073254863246,0.2782082026100556
Long-Only,0.751362988114928,0.6638023807075194
Long-Only,0.2977615904028673,0.2483256050863057
Long-Only,0.3176271498738251,0.26028171900509206
Long-Only,0.23412812471119065,0.2214213865807802
Long-Only,0.5785948550931684,0.4907880034228716
Long-Only,0.246947765029076,0.260654734517147
Long-Only,0.16164168203123297,0.22719856928985346
Long-Only,0.25158446757516495,0.26007421206938314
Long-Only,0.6906932088789945,0.6104598960240358
Long-Only,0.26604146304290055,0.23523796982816542
Long-Only,0.2472787117811419,0.23487892823904846
Long-Only,0.45928862857571634,0.3893552709243626
Long-Only,0.58162742382027,0.49085731763126456
Long-Only,0.47954335644255336,0.3924743945185432
Long-Only,0.2786578411131888,0.27671113447815027
Long-Only,0.27963499984860385,0.2863274537245747
Long-Only,0.18351513352111687,0.20999095397182388
Long-Only,0.4543953161778798,0.3815836710636703
Long-Only,0.5864939116758349,0.4913841713051837
Long-Only,0.43490784369103563,0.34964070496726424
Long-Only,0.1699354710380697,0.2185750373719011
Long-Only,0.48579007597518364,0.42562296583642223
Long-Only,0.15411402121093215,0.23826501331060726
Long-Only,0.11818014070549406,0.2602641487787756
Long-Only,0.5831866313581603,0.4921565559117779
Long-Only,0.4904096366514175,0.39657946652677983
Long-Only,0.1978269304657273,0.210883575173393
Long-Only,0.4014318439872106,0.33185534433400127
Long-Only,0.25365684297237834,0.28031912590696606
Long-Only,0.5972810674208264,0.5053531270707963
Long-Only,0.22617787960614608,0.27516607830972406
Long-Only,0.2100717492198601,0.22500513493162008
Long-Only,0.311285671906586,0.2941401370328189
Long-Only,0.15705164389321846,0.21509755710749473
Long-Only,0.2968277485728197,0.2518125517022252
Long-Only,0.30106180582973285,0.2507275509516992
Long-Only,0.48178795196321794,0.3924173246530104
Long-Only,0.3159036820322354,0.303396948366096
Long-Only,0.3902416583929027,0.3186612263298245
Long-Only,0.44783539478657763,0.3949905689794785
Long-Only,0.5287713186771891,0.4403477740118791
Long-Only,0.3398481557276513,0.2994886154966654
Long-Only,0.1914034626063068,0.2303282031110828
Long-Only,0.31987799639878317,0.2618613365011263
Long-Only,0.805471018138604,0.7204500131119691
Long-Only,0.6340563569894115,0.5556847782427212
Long-Only,0.5097913742878929,0.4195332658535262
Long-Only,0.252559890646258,0.2434408768338264
Long-Only,0.3375455545524933,0.2723260285615666
Long-Only,0.5013782188174652,0.41171776005106026
Long-Only,0.3537667409824249,0.28997641835448035
Long-Only,0.23810137531726294,0.22730364021344293
Long-Only,0.1741501993884937,0.22586270599504144
Long-Only,0.2295155573816074,0.2822223811610598
Long-Only,0.3275860883624125,0.3128871135382491
Long-Only,0.5913124150625041,0.5146474254345059
Long-Only,0.4749421235460917,0.3865089517699621
Long-Only,0.241862108770682,0.23197118500943523
Long-Only,0.44667767934770763,0.36068056087418987
Long-Only,0.23259888622862548,0.27007284257116415
Long-Only,0.5188910275336259,0.42677568109435565
Long-Only,0.3855608733340975,0.3549178680885624
Long-Only,0.2186152833986439,0.25824361601522305
Long-Only,0.12809334076383347,0.26640966897263635
Long-Only,0.33921800500131427,0.3061106587371742
Long-Only,0.5223404438233654,0.4267975312226326
Long-Only,0.27782890122295345,0.23932105538879656
Long-Only,0.374660671588961,0.3426334121451078
Long-Only,0.35130701062187036,0.2819381315761903
Long-Only,0.1507475175389607,0.23085284917599402
Long-Only,0.19617903099093403,0.21067176118043818
Long-Only,0.14628698388404568,0.2106382260391671
Long-Only,0.4359517372625239,0.37136780486223425
Long-Only,0.4124678503367366,0.35606956629428793
Long-Only,0.6875844082880807,0.6064036984360865
Long-Only,0.5240938007209077,0.4542908480254593
Long-Only,0.3139082184976959,0.27113804406393244
Long-Only,0.4087076420650809,0.3449677555622847
Long-Only,0.23055245266786403,0.25771609425584946
Long-Only,0.45070511170747307,0.3995711915164812
Long-Only,0.5150929509618479,0.450281797528487
Long-Only,0.5315535376210524,0.4365754590941645
Long-Only,0.685036495554313,0.6042006262020491
Long-Only,0.31143779052261755,0.26701325374378165
Long-Only,0.32585017353180645,0.29654876377149675
Long-Only,0.2979726458798709,0.26314091217497176
Long-Only,0.4992110526312522,0.42084668232221983
Long-Only,0.5432034868687684,0.4494093483189032
Long-Only,0.18435013901029626,0.2221993821695468
Long-Only,0.30812852495589627,0.2888879173596761
Long-Only,0.1966232927617308,0.21846643145338718
Long-Only,0.23776527365971722,0.25041149364956006
Long-Only,0.5070078607600573,0.4434456502347012
Long-Only,0.1899048434658041,0.21844638271242664
Long-Only,0.19156243600203202,0.21891927520262083
Long-Only,0.14341976400678777,0.22087215417265502
Long-Only,0.47461861618972545,0.39920237095071553
Long-Only,0.598484136356007,0.5165304157407965
Long-Only,0.1758746951765747,0.22711589880438082
Long-Only,0.15239523494768176,0.21132494641055516
Long-Only,0.4802046489399914,0.3873434208729703
Long-Only,0.2316394395258121,0.2589922188555534
Long-Only,0.3603487119914449,0.29704350920325684
Long-Only,0.5954017606485739,0.5228618231686099
Long-Only,0.19188521064325595,0.25045669200892684
Long-Only,0.42353572665590844,0.338840178662731
Long-Only,0.48519439144992277,0.3942939364043876
Long-Only,0.4806378681089653,0.418561995590043
Long-Only,0.49182556586138265,0.4227619208558679
Long-Only,0.24142593958805603,0.23886706476928724
Long-Only,0.42314428138945026,0.33815149059917204
Long-Only,0.729788033683439,0.6425093986581406
Long-Only,0.32942539214979816,0.2820102633314733
Long-Only,0.46027334131928643,0.380622983773994
Long-Only,0.26544891774579676,0.23394718552088492
Long-Only,0.22299865113716016,0.2164595166883961
Long-Only,0.15453720654953845,0.2140640775008954
Long-Only,0.30434592519599113,0.2527853888708179
Long-Only,0.16226676090898032,0.21252095632720552
Long-Only,0.19141198417655153,0.21736441375864055
Long-Only,0.2874398733008182,0.243787035206779
Long-Only,0.5223695397724682,0.44647195425747044
Long-Only,0.33030259349496854,0.31389180394700894
Long-Only,0.4706409288418654,0.37811153660213837
Long-Only,0.5954619047634675,0.5013448930379324
Long-Only,0.26962666938795826,0.2834717976992267
Long-Only,0.2150989585579859,0.27881632577893883
Long-Only,0.1406592686110569,0.21631454023273552
Long-Only,0.5210977427225365,0.4485512006224848
Long-Only,0.3764940322745504,0.31599054131040966
Long-Only,0.2889305326417895,0.2443948293254905
Long-Only,0.20263163020371772,0.22050865489987476
Long-Only,0.6991396742768057,0.6064025174112015
Long-Only,0.5317171854665641,0.45737987365360544
Long-Only,0.5380917321608498,0.44384725565322963
Long-Only,0.19895171319464633,0.21492974572277235
Long-Only,0.417993750213968,0.33984116042928747
Long-Only,0.5163426997634657,0.44981825888700905
Long-Only,0.22162682217179883,0.21650929181964448
Long-Only,0.2052005330834183,0.21363346546754833
Long-Only,0.18372391313722797,0.22791000559509292
Long-Only,0.2790839037495785,0.2383272189715733
Long-Only,0.17336379018750947,0.2405209540395954
Long-Only,0.5139254605577286,0.4471305841422105
Long-Only,0.38825435849370765,0.309994201399646
Long-Only,0.549099681553847,0.4529988135088702
Long-Only,0.5616467071484711,0.4924714484698217
Long-Only,0.4478685316685238,0.3619289955379151
Long-Only,0.19211348568972914,0.21772733874476285
Long-Only,0.4953164805761443,0.4010765743966722
Long-Only,0.12295404214865525,0.23096895793630445
Long-Only,0.7138601311163486,0.6318967091948835
Long-Only,0.5504182664017544,0.46059870873515696
Long-Only,0.6047691173391011,0.5090466975803625
Long-Only,0.31695673166792426,0.26768714227699997
Long-Only,0.611921707177647,0.5154062307328315
Long-Only,0.19630598882908196,0.27229590079682453
Long-Only,0.3277581121014627,0.2802386149302055
Long-Only,0.6143045918613567,0.5219570525378756
Long-Only,0.31356739370894754,0.259069910795966
Long-Only,0.40289744577013115,0.3398182538864117
Long-Only,0.5805706214559343,0.49750865120906357
Long-Only,0.3044473846063156,0.2858451538964486
Long-Only,0.39752769205348026,0.325375312816373
Long-Only,0.269424148097473,0.28347763324127984
Long-Only,0.7045162785874197,0.6238716863977127
Long-Only,0.2751815846882466,0.2588695090552246
Long-Only,0.575549821778769,0.48298351074764445
Long-Only,0.1347294068630169,0.21774869395244761
Long-Only,0.6718336207581379,0.5804325345520884
Long-Only,0.3570004229934304,0.30896776791257274
Long-Only,0.21152962817874227,0.22651267801183006
Long-Only,0.23495091393141254,0.24167204609435894
Long-Only,0.34395990705150986,0.2767216201711794
Long-Only,0.16725429545566373,0.2463544660806631
Long-Only,0.20775008726674207,0.21301656435626237
Long-Only,0.23106840693569633,0.25433268149750826
Long-Only,0.451624154873651,0.4023345788262349
Long-Only,0.5679625779695144,0.4714203965640537
Long-Only,0.21405411458636045,0.24154832606864002
Long-Only,0.23206202350407545,0.26565742587439956
Long-Only,0.4900608116315451,0.43067087068746307
Long-Only,0.5359565761259363,0.4459959928687653
Long-Only,0.16392303815639106,0.22085504452236426
Long-Only,0.1722219331902578,0.2206110769323187
Long-Only,0.18589449234702174,0.23513419568025298
Long-Only,0.401820119057148,0.3208340508595891
Long-Only,0.6313021436701013,0.5529503717355518
Long-Only,0.6710668519048206,0.5790497075324889
Long-Only,0.37617693656492207,0.30880762873987955
Long-Only,0.3230537608405538,0.28830097809112687
Long-Only,0.2689729575168366,0.26368410185674107
Long-Only,0.6194212849684146,0.5390765506130376
Long-Only,0.1786725739284734,0.21632304639194636
Long-Only,0.24117720540580084,0.24077084717734387
Long-Only,0.48688008756068857,0.4270513067598095
Long-Only,0.20867679150915774,0.21910567618237442
Long-Only,0.5343352855212425,0.43790933569690593
Long-Only,0.40622316722590457,0.3627605565211446
Long-Only,0.3937754871972162,0.3257102301753921
Long-Only,0.6496954599524756,0.5734193328553757
Long-Only,0.20905060974778658,0.21384397615267461
Long-Only,0.31023727475429713,0.26983947719119633
Long-Only,0.11155022849381535,0.2508178837757849
Long-Only,0.39250050955472443,0.31271366949652857
Long-Only,0.19758034079960357,0.24711709672976756
Long-Only,0.10885961970501415,0.274800032311746
Long-Only,0.22123405813629504,0.2155284456460725
Long-Only,0.20583908834059667,0.25904207795246015
Long-Only,0.44341130538707973,0.36202167146970615
Long-Only,0.43428276170433466,0.3704699108686097
Long-Only,0.5242716213122399,0.45962691485867646
Long-Only,0.21023082656066877,0.27651452373721275
Long-Only,0.3452583543196328,0.2983552924486542
Long-Only,0.43825406508114445,0.350568256634159
Long-Only,0.14895612107019698,0.21969955616875045
Long-Only,0.1547616723365001,0.21782533203299584
Long-Only,0.13884528505231397,0.22759942947047856
Long-Only,0.49432582282216986,0.40770122458085195
Long-Only,0.2161140369044871,0.21449299930549948
Long-Only,0.16202482606497326,0.27321341545676053
Long-Only,0.3003635390877692,0.2986754947460174
Long-Only,0.23076270474784855,0.2370164490913128
Long-Only,0.35897229386952845,0.29651003342969595
Long-Only,0.14803137933726446,0.22433707988905047
Long-Only,0.23874748024393935,0.2281831303115323
Long-Only,0.32023675434256077,0.26561573155670115
Long-Only,0.5227886751519326,0.42930435349728163
Long-Only,0.3916463900546411,0.3163357824057647
Long-Only,0.2123435106711275,0.260318042670622
Long-Only,0.43109124081447764,0.35706888252692914
Long-Only,0.4176409716192646,0.33321967998474256
Long-Only,0.4624914418775277,0.37481433938225484
Long-Only,0.280844089396608,0.25013509369771647
Long-Only,0.35402788365506294,0.30099797314742754
Long-Only,0.34361371791766193,0.27848251922131084
Long-Only,0.4302233084852858,0.35546000246139087
Long-Only,0.3335017426085957,0.31217659301407874
Long-Only,0.5412033407833934,0.4669767123101324
Long-Only,0.17350994667679162,0.2309810742102638
Long-Only,0.15469016802887225,0.23853672985249677
Long-Only,0.18140481510832152,0.21085561899720612
Long-Only,0.4096761783814341,0.3406557450345943
Long-Only,0.2752122701819527,0.2357881016214782
Long-Only,0.5139401257300915,0.4520794625780248
Long-Only,0.22976357280922804,0.2410347639754625
Long-Only,0.22814356499203053,0.21873631361442422
Long-Only,0.5169808040333883,0.4215196580465537
Long-Only,0.24528178729776257,0.227928485569587
Long-Only,0.33836954622534604,0.27716531725176485
Long-Only,0.29399075666737057,0.30310638443506166
Long-Only,0.1982733721441558,0.23617029719556074
Long-Only,0.24528863798792977,0.2700755006920063
Long-Only,0.27997250606346574,0.2962402869678044
Long-Only,0.4936974397958147,0.4143871206770379
Long-Only,0.4554467481963196,0.3793271570306055
Long-Only,0.46137684884899915,0.3715638580258209
Long-Only,0.28146280272270163,0.2851790731731041
Long-Only,0.25724434962893733,0.22778656752437865
Long-Only,0.397679035705525,0.3547847734733766
Long-Only,0.3755208406289182,0.3072395177248212
Long-Only,0.1992858551830658,0.23544252934514576
Long-Only,0.48412029358387393,0.426736787665594
Long-Only,0.2623718747955962,0.23151511614999476
Long-Only,0.4442638282026419,0.35598095184154566
Long-Only,0.17358727952055336,0.2319165502960228
Long-Only,0.5931895899691848,0.5073780825910463
Long-Only,0.6395400093673287,0.5485230507873121
Long-Only,0.5414924028705965,0.45097110834292475
Long-Only,0.42610012414210097,0.3553798359301887
Long-Only,0.3227796254685259,0.27264616596159663
Long-Only,0.22239305157526484,0.21741636256275643
Long-Only,0.47743748068786174,0.3882242940144166
Long-Only,0.24738258094662652,0.22510756917855018
Long-Only,0.22029364125050155,0.2174674006159556
Long-Only,0.5721994282881002,0.49200545725159117
Long-Only,0.6956638199828244,0.6160752164158806
Long-Only,0.3398216955542014,0.3038988544778226
Long-Only,0.7422571470784705,0.6587026120194305
Long-Only,0.4044827428904518,0.33011552327855936
Long-Only,0.5900592264330571,0.499839269519681
Long-Only,0.6012328935790016,0.5237710285391226
Long-Only,0.37893488611960663,0.32134287074291723
Long-Only,0.23034999823821461,0.2236372912947714
Long-Only,0.19974128114725898,0.24670207574698405
Long-Only,0.18180112595401263,0.21627906717375392
Long-Only,0.3582466681322577,0.32168223794389433
Long-Only,0.3050225329035361,0.2905453801294987
Long-Only,0.47866513629455076,0.4084560222814773
Long-Only,0.18365888116403803,0.23986360741311843
Long-Only,0.3276784950565226,0.26706879620481977
Long-Only,0.5041967284130374,0.44364225673296603
Long-Only,0.2043498903338937,0.26478666084840313
Long-Only,0.6277214737469071,0.5524762062577055
Long-Only,0.37022559826070417,0.3209066410381857
Long-Only,0.4320192722009514,0.37901519170396025
Long-Only,0.17677596509432886,0.22641700184820346
Long-Only,0.1732177151943935,0.20955260502821585
Long-Only,0.3036613759676089,0.2966161008786084
Long-Only,0.20095565344793564,0.22676188128502744
Long-Only,0.42224184842745693,0.34441351073562343
Long-Only,0.5034049824352982,0.4370844565082612
Long-Only,0.2394643318586036,0.22438028169286117
Long-Only,0.3048960254518355,0.30831133831711705
Long-Only,0.21467931163468185,0.21497410966467922
Long-Only,0.46679133620268254,0.4150402265275016
Long-Only,0.3798421218491918,0.34276677248151993
Long-Only,0.2633076057885018,0.2314706138913986
Long-Only,0.5625874477454478,0.4767751930387416
Long-Only,0.25958117274041503,0.2643786111399488
Long-Only,0.48582401946382475,0.4087373302855933
Long-Only,0.4289294951861734,0.3583900341839956
Long-Only,0.37594138934548316,0.30414563935087136
Long-Only,0.6291328527056759,0.5474770685064428
Long-Only,0.14457091707350975,0.23295960469498972
Long-Only,0.4024897377839524,0.3352906549936381
Long-Only,0.21152742578982822,0.21551419952798
Long-Only,0.25858428053751537,0.22823785787566014
Long-Only,0.18108807269854185,0.21036143503350355
Long-Only,0.14721325628360546,0.24343282357122503
Long-Only,0.2815495256543754,0.24103668328557978
Long-Only,0.261788828364372,0.23476962421038486
Long-Only,0.6177896911946001,0.5232349721880571
Long-Only,0.1992198764475289,0.22839160662665195
Long-Only,0.2665704269317299,0.2319903978290098
Long-Only,0.3382756481667817,0.27359348377722
Long-Only,0.24955378292388075,0.22465791875241928
Long-Only,0.7028688156604496,0.6151270492420189
Long-Only,0.615666202166706,0.5385361126749348
Long-Only,0.43463645708235404,0.3744314276258406
Long-Only,0.5561571980452679,0.46035872896155505
Long-Only,0.15198266331660693,0.21085153493972034
Long-Only,0.6398744288414131,0.5631520355929688
Long-Only,0.24625919583614383,0.279659169202378
Long-Only,0.25031772200358116,0.2248986728301122
Long-Only,0.21646891650577044,0.21524499694000648
Long-Only,0.3568490067195812,0.3297870520136763
Long-Only,0.5137071822950721,0.43684569941866347
Long-Only,0.21269405361680477,0.21623896233906462
Long-Only,0.2768733117801114,0.243173853193984
Long-Only,0.19683639247395746,0.21848569083109218
Long-Only,0.32009096665707926,0.2609943667198022
Long-Only,0.5271762870217866,0.459075119917915
Long-Only,0.5072165351520436,0.41313467151546507
Long-Only,0.34621690087177126,0.27817982416283743
Long-Only,0.20379648009446627,0.24129646395840634
Long-Only,0.1786759344465066,0.21380924957567032
Long-Only,0.16997563814762567,0.26353461883961743
Long-Only,0.531038884605162,0.4607584306821981
Long-Only,0.49465490071764645,0.4036422456859968
Long-Only,0.6222394955245958,0.530551629261424
Long-Only,0.3358949251734585,0.27385228509066006
Long-Only,0.555638974617165,0.47879159260711646
Long-Only,0.5963715463902262,0.5113641278799886
Long-Only,0.38115817289728837,0.3167310952920456
Long-Only,0.5619740685593893,0.48174545927610196
Long-Only,0.3931631547542767,0.3213284240959769
Long-Only,0.2931650639245479,0.29349053667984165
Long-Only,0.479585811289241,0.3928273843419575
Long-Only,0.42978683669734685,0.3440783960320404
Long-Only,0.22051421146497313,0.21550862592586043
Long-Only,0.15068590777930485,0.25117683314246936
Long-Only,0.2923587716849734,0.24478175043618336
Long-Only,0.29181364361820383,0.24645539027068974
Long-Only,0.44690212065345963,0.35920998220294315
Long-Only,0.49245151215190897,0.40019902834143156
Long-Only,0.22944294587807817,0.21840095615023453
Long-Only,0.3465701363189823,0.28027815683715995
Long-Only,0.30447115609726483,0.2641514164746705
Long-Only,0.5928195064928867,0.5042572629500166
Long-Only,0.27936485330324007,0.23815822386429195
Long-Only,0.3301204339456196,0.26743306310195963
Long-Only,0.49536556635660484,0.410752712370954
Long-Only,0.5360282466911072,0.4539973898961591
Long-Only,0.3121169320560727,0.2904571793316451
Long-Only,0.49475031411894543,0.4278092113350667
Long-Only,0.13074531182911278,0.24766179648557063
Long-Only,0.18780344874171262,0.23808034180053905
Long-Only,0.45992597056901735,0.38173717013101593
Long-Only,0.22843198571912848,0.23328008662823965
Long-Only,0.17873646654220451,0.24806193167514215
Long-Only,0.25237350850119417,0.23737160291555368
Long-Only,0.42086508794156513,0.33670241602401557
Long-Only,0.13283685915263163,0.27050861588691727
Long-Only,0.467676969985308,0.3930125731259523
Long-Only,0.16803612346388314,0.21242966813377792
Long-Only,0.16976119091983538,0.24749741309245926
Long-Only,0.17881148862518323,0.21481890736903206
Long-Only,0.11122440257224996,0.2525523483877359
Long-Only,0.6553583219881228,0.5621797944993341
Long-Only,0.22903102755670085,0.21907142926172463
Long-Only,0.7553296418429823,0.6699484950592467
Long-Only,0.12786336312004726,0.21876128593776184
Long-Only,0.10970166419394037,0.25449110025431565
Long-Only,0.49474310854939163,0.40106396972577185
Long-Only,0.6122924337202802,0.5345793901559919
Long-Only,0.22420114390053797,0.26097594594470575
Long-Only,0.1929066866967314,0.23043880360794763
Long-Only,0.4357291864832524,0.35358458168362716
Long-Only,0.19624492645838582,0.2538184251334174
Long-Only,0.7546051359535906,0.6705111276186707
Long-Only,0.5488953886090818,0.48018922073322656
Long-Only,0.32558569189329795,0.26691866140460774
Long-Only,0.5196819474842641,0.44974207228903706
Long-Only,0.3240663414478722,0.2822966277397036
Long-Only,0.7084628354282339,0.6206506327291986
Long-Only,0.2984144044501351,0.2479743469156361
Long-Only,0.1595325000538374,0.21110051337914157
Long-Only,0.3223511612686463,0.2650306439089951
Long-Only,0.23878460744200444,0.27447766484535896
Long-Only,0.6667503121875752,0.5724921803167989
Long-Only,0.49316542802510344,0.41603249317103086
Long-Only,0.4531305367776579,0.37032818586596067
Long-Only,0.23494527573945867,0.22365784148728668
Long-Only,0.24292863963764505,0.24069848490482282
Long-Only,0.2623336671298424,0.24653499726601807
Long-Only,0.6192106845915979,0.5349084558296203
Long-Only,0.31061993312903047,0.26776596349609433
Long-Only,0.2508840176556273,0.2359940177657296
Long-Only,0.17468545136084634,0.25600425483935113
Long-Only,0.6166419717084393,0.536892464911423
Long-Only,0.34839183809082686,0.28031715663059736
Long-Only,0.3665564102411707,0.32875836469750286
Long-Only,0.30981478894831327,0.25473518295813774
Long-Only,0.27412679731505657,0.24686762092108452
Long-Only,0.7432448199675941,0.6569560030265997
Long-Only,0.24047708878358667,0.22138699882310434
Long-Only,0.24619127854125303,0.2233851434061029
Long-Only,0.3211944527853614,0.27097062276571127
Long-Only,0.6089099001703159,0.528235423109364
Long-Only,0.1583649201994744,0.21200844706862998
Long-Only,0.2840461815638888,0.2559337813668023
Long-Only,0.41456044410920523,0.3718158978269045
Long-Only,0.20206721812003187,0.21878030352306677
Long-Only,0.25836916239815877,0.22894483361132528
Long-Only,0.2602214624742607,0.2789820706827477
Long-Only,0.439261653352291,0.3796235160627731
Long-Only,0.29227532881492196,0.29072125369574187
Long-Only,0.19193313403802537,0.21051091746756354
Long-Only,0.37721796762876064,0.3179710440266048
Long-Only,0.5005341965922709,0.41042967997285607
Long-Only,0.29935135508428196,0.2951607541178183
Long-Only,0.4111920593877315,0.35065779255135815
Long-Only,0.1465536790548877,0.2225248605716486
Long-Only,0.5027763525040558,0.40933619184963294
Long-Only,0.2627816806627287,0.25498295158909157
Long-Only,0.15014729932077842,0.22267040281303543
Long-Only,0.25287588031230696,0.23508538878056112
Long-Only,0.24146886003947504,0.23788597983750118
Long-Only,0.1882885386788084,0.22482903517739802
Long-Only,0.6036595320282235,0.5092445079641663
Long-Only,0.15192684509949214,0.24072890614849787
Long-Only,0.24427907197172255,0.2648957833580733
Long-Only,0.22190673496357785,0.2431634962957899
Long-Only,0.22850411027973236,0.21794693626881056
Long-Only,0.4100917495717777,0.35224319042247726
Long-Only,0.4117246541243313,0.3320613134923801
Long-Only,0.49029980125126177,0.39944442823727294
Long-Only,0.7320937652446148,0.6492259720151348
Long-Only,0.541343442385439,0.4546684744562607
Long-Only,0.23606534220466863,0.23178102729350503
Long-Only,0.7520461914066754,0.6664442452438312
Long-Only,0.14211632596439763,0.2195368142219475
Long-Only,0.4018484883686302,0.319680042075852
Long-Only,0.27688788426470484,0.24377328095322823
Long-Only,0.5695509044788897,0.49718555830733857
Long-Only,0.12865301017391434,0.22151056866828528
Long-Only,0.14161715562333446,0.2143491558016977
Long-Only,0.1782056380141217,0.20951437280431429
Long-Only,0.49195252449175103,0.3994505091197958
Long-Only,0.5029540062347766,0.42139252432418245
Long-Only,0.444001671028321,0.3571191613538773
Long-Only,0.6131336674212857,0.5220235718266548
Long-Only,0.24494158665998386,0.27702220363303237
Long-Only,0.1669102571578277,0.21388004896958204
Long-Only,0.3113367968149973,0.26266314713451916
Long-Only,0.32914663607308237,0.2974868767949517
Long-Only,0.17045450554899738,0.2475938974884892
Long-Only,0.5280224920419653,0.44027310543654197
Long-Only,0.2830302110508449,0.24622786677072958
Long-Only,0.29306759827313617,0.2944326947933003
Long-Only,0.5262710566339781,0.431609929073
Long-Short,0.6553443094571366,0.623215624062714
Long-Short,0.3062573567913044,0.2546745492262674
Long-Short,0.35968727365920006,0.3180751663043655
Long-Short,0.00789964433214485,0.27710802661519535
Long-Short,-0.044460397874855895,0.32815237289590177
Long-Short,-0.057358409206649696,0.3195959135509818
Long-Short,-0.05974411424516465,0.3398785274911675
Long-Short,0.312863297987116,0.25771357239088316
Long-Short,0.2515914324330953,0.23385669631310174
Long-Short,0.2972104167090483,0.24950759677310216
