Date,BAH,NOC,PLTR
2021-07-12,82.99384307861328,346.9019470214844,22.950000762939453
2021-07-13,82.89118194580078,344.14801025390625,22.450000762939453
2021-07-14,82.91919708251953,340.9162902832031,21.559999465942383
2021-07-15,83.38581085205078,341.0848083496094,21.469999313354492
2021-07-16,83.47913360595703,339.8576965332031,21.3700008392334
2021-07-19,82.06060028076172,332.5417785644531,21.540000915527344
2021-07-20,83.23650360107422,337.1973876953125,22.18000030517578
2021-07-21,82.87252044677734,338.5931396484375,22.520000457763672
2021-07-22,82.85385131835938,336.53228759765625,22.06999969482422
2021-07-23,83.7031021118164,338.45263671875,21.809999465942383
2021-07-26,83.79643249511719,335.5955810546875,22.1299991607666
2021-07-27,83.78710174560547,339.286376953125,21.68000030517578
2021-07-28,83.91776275634766,337.3285217285156,22.559999465942383
2021-07-29,83.72177124023438,342.5274658203125,22.18000030517578
2021-07-30,80.08209991455078,340.0544128417969,21.709999084472656
2021-08-02,80.04478454589844,338.9490966796875,22.100000381469727
2021-08-03,77.2356948852539,341.38458251953125,22.239999771118164
2021-08-04,76.52642059326172,334.6493835449219,22.299999237060547
2021-08-05,76.5357666015625,336.0264587402344,22.520000457763672
2021-08-06,76.32111358642578,339.20196533203125,21.81999969482422
2021-08-09,75.565185546875,338.1528625488281,22.93000030517578
2021-08-10,75.77981567382812,339.73590087890625,22.920000076293945
2021-08-11,76.27444458007812,342.9396057128906,22.350000381469727
2021-08-12,76.09710693359375,340.8413391113281,24.889999389648438
2021-08-13,75.54402160644531,340.13873291015625,24.899999618530273
2021-08-16,76.37838745117188,345.3001403808594,24.5
2021-08-17,76.5658950805664,345.3096008300781,23.969999313354492
2021-08-18,74.94400787353516,340.1855773925781,25.280000686645508
2021-08-19,76.22837829589844,338.2464904785156,24.15999984741211
2021-08-20,77.10963439941406,340.0356750488281,24.010000228881836
2021-08-23,76.22837829589844,339.9607238769531,24.81999969482422
2021-08-24,75.99401092529297,339.8203125,25.100000381469727
2021-08-25,76.30339050292969,339.7171936035156,24.350000381469727
2021-08-26,76.04088592529297,343.5578918457031,24.8700008392334
2021-08-27,76.57525634765625,343.2285461425781,25.709999084472656
2021-08-30,76.65026092529297,345.8439025878906,25.760000228881836
2021-08-31,76.79090118408203,345.91912841796875,26.34000015258789
2021-09-01,77.32527160644531,343.3602600097656,26.200000762939453
2021-09-02,78.40339660644531,346.483642578125,26.510000228881836
2021-09-03,77.92527770996094,344.2540283203125,26.639999389648438
2021-09-07,76.78150939941406,337.6216125488281,26.700000762939453
2021-09-08,77.57838439941406,339.0516052246094,25.579999923706055
2021-09-09,77.2033920288086,335.64605712890625,26.1299991607666
2021-09-10,76.3971176147461,333.1247253417969,26.280000686645508
2021-09-13,77.10025787353516,332.7485046386719,25.829999923706055
2021-09-14,74.97215270996094,330.8951110839844,26.260000228881836
2021-09-15,75.50650024414062,334.6676330566406,27.079999923706055
2021-09-16,75.1127700805664,328.9477844238281,28.6299991607666
2021-09-17,74.93463897705078,329.493408203125,28.709999084472656
2021-09-20,74.84088897705078,328.14813232421875,26.549999237060547
2021-09-21,73.19087219238281,324.695556640625,26.6200008392334
2021-09-22,73.48151397705078,327.875244140625,27.43000030517578
2021-09-23,73.52836608886719,330.1236877441406,28.770000457763672
2021-09-24,74.19400787353516,334.6299743652344,28.559999465942383
2021-09-27,74.50337219238281,336.050537109375,27.469999313354492
2021-09-28,73.57526397705078,337.07598876953125,25.34000015258789
2021-09-29,74.48462677001953,341.47882080078125,24.520000457763672
2021-09-30,74.39087677001953,338.81640625,24.040000915527344
2021-10-01,75.75962829589844,339.5408020019531,24.329999923706055
2021-10-04,76.17212677001953,344.0094299316406,23.170000076293945
2021-10-05,74.85025024414062,347.9700622558594,23.209999084472656
2021-10-06,75.26275634765625,354.9693298339844,23.579999923706055
2021-10-07,75.93775177001953,360.0306701660156,23.729999542236328
2021-10-08,75.76901245117188,366.6347961425781,23.5
2021-10-11,75.30027770996094,369.87103271484375,23.530000686645508
2021-10-12,75.1783676147461,366.96405029296875,23.690000534057617
2021-10-13,75.29088592529297,365.6752624511719,24.1299991607666
2021-10-14,75.61901092529297,366.8417053222656,24.350000381469727
2021-10-15,75.90963745117188,371.9406433105469,24.0
2021-10-18,75.78776550292969,370.5577392578125,24.260000228881836
2021-10-19,75.90963745117188,375.6473388671875,24.690000534057617
2021-10-20,76.0783920288086,377.13372802734375,24.219999313354492
2021-10-21,77.91588592529297,378.9117736816406,24.780000686645508
2021-10-22,77.765869140625,382.1479797363281,24.43000030517578
2021-10-25,78.4315185546875,382.5336608886719,25.40999984741211
2021-10-26,77.47526550292969,373.0790710449219,25.520000457763672
2021-10-27,74.70963287353516,365.1578063964844,25.059999465942383
2021-10-28,75.5252456665039,337.3959045410156,25.639999389648438
2021-10-29,81.4315185546875,336.05999755859375,25.8799991607666
2021-11-01,82.12528228759766,333.83038330078125,26.559999465942383
2021-11-02,82.29402160644531,332.2781066894531,25.920000076293945
2021-11-03,81.31903076171875,333.1341247558594,26.1200008392334
2021-11-04,81.95651245117188,335.5331115722656,26.469999313354492
2021-11-05,81.37527465820312,342.786376953125,26.0
2021-11-08,82.24716186523438,341.7515869140625,26.75
2021-11-09,82.33152770996094,342.9275207519531,24.25
2021-11-10,82.7440185546875,340.65093994140625,22.520000457763672
2021-11-11,83.20342254638672,338.61883544921875,22.989999771118164
2021-11-12,84.58731079101562,338.3459777832031,22.829999923706055
2021-11-15,83.8153305053711,338.67523193359375,23.40999984741211
2021-11-16,83.41993713378906,333.5951232910156,23.1299991607666
2021-11-17,83.61763763427734,332.99310302734375,22.489999771118164
2021-11-18,81.73477935791016,330.603515625,21.5
2021-11-19,82.22430419921875,332.2121887207031,21.40999984741211
2021-11-22,83.28814697265625,341.638671875,20.649999618530273
2021-11-23,82.81741333007812,342.6358947753906,20.59000015258789
2021-11-24,81.89482116699219,339.9640808105469,21.110000610351562
2021-11-26,80.20964813232422,334.46502685546875,21.030000686645508
2021-11-29,81.03812408447266,336.74212646484375,21.06999969482422
2021-11-30,79.02347564697266,329.57049560546875,20.649999618530273
2021-12-01,78.9952392578125,326.906005859375,19.3799991607666
2021-12-02,81.34878540039062,333.13275146484375,19.690000534057617
2021-12-03,80.95340728759766,338.1121520996094,18.979999542236328
2021-12-06,81.41470336914062,343.894775390625,18.799999237060547
2021-12-07,81.18873596191406,342.6759338378906,19.459999084472656
2021-12-08,80.48268127441406,344.01763916015625,19.81999969482422
2021-12-09,78.64688110351562,347.5798034667969,19.209999084472656
2021-12-10,78.5433349609375,350.60333251953125,18.940000534057617
2021-12-13,79.77661895751953,356.5276794433594,18.399999618530273
2021-12-14,79.20233154296875,355.4788513183594,18.639999389648438
2021-12-15,78.17617797851562,357.9355163574219,18.860000610351562
2021-12-16,77.90316009521484,357.841064453125,18.34000015258789
2021-12-17,77.14061737060547,356.6504821777344,19.059999465942383
2021-12-20,76.4345474243164,349.5545959472656,17.959999084472656
2021-12-21,77.460693359375,357.6237487792969,18.899999618530273
2021-12-22,77.56425476074219,358.8709716796875,18.8799991607666
2021-12-23,78.13851165771484,360.15594482421875,18.93000030517578
2021-12-27,79.07994842529297,363.02838134765625,18.940000534057617
2021-12-28,79.7201156616211,364.0866394042969,18.56999969482422
2021-12-29,80.18142700195312,363.765380859375,18.170000076293945
2021-12-30,80.02137756347656,363.33074951171875,18.690000534057617
2021-12-31,79.82369232177734,365.73077392578125,18.209999084472656
2022-01-03,83.0339584350586,364.275634765625,18.530000686645508
2022-01-04,84.99211883544922,375.1038513183594,18.170000076293945
2022-01-05,83.51407623291016,373.2141418457031,16.959999084472656
2022-01-06,81.90422821044922,375.3683166503906,16.739999771118164
2022-01-07,82.29022979736328,378.3447265625,16.559999465942383
2022-01-10,81.45233917236328,380.0549011230469,16.5
2022-01-11,81.3299560546875,378.5148010253906,16.889999389648438
2022-01-12,80.7086181640625,373.72430419921875,16.719999313354492
2022-01-13,81.21697998046875,375.68963623046875,16.010000228881836
2022-01-14,83.7400131225586,381.2076721191406,16.010000228881836
2022-01-18,82.8833236694336,379.488037109375,14.970000267028809
2022-01-19,81.9513168334961,379.5069274902344,14.5600004196167
2022-01-20,80.73685455322266,375.5006103515625,14.619999885559082
2022-01-21,80.36970520019531,376.8234558105469,13.529999732971191
2022-01-24,81.61238861083984,380.8391418457031,13.399999618530273
2022-01-25,80.40736389160156,380.9525451660156,13.0600004196167
2022-01-26,79.27766418457031,380.99981689453125,12.75
2022-01-27,77.23475646972656,353.3717346191406,12.279999732971191
2022-01-28,70.84245300292969,359.239501953125,12.710000038146973
2022-01-31,72.23577117919922,349.5072937011719,13.710000038146973
2022-02-01,72.16987609863281,350.1497802734375,14.199999809265137
2022-02-02,73.79853057861328,350.5277404785156,13.319999694824219
2022-02-03,72.08515167236328,353.20172119140625,12.449999809265137
2022-02-04,72.16046142578125,349.3656005859375,12.9399995803833
2022-02-07,71.10606384277344,352.5876159667969,12.979999542236328
2022-02-08,70.56002044677734,358.4079895019531,13.149999618530273
2022-02-09,71.12489318847656,363.1701354980469,13.869999885559082
2022-02-10,70.8597640991211,360.9591369628906,13.5600004196167
2022-02-11,70.68934631347656,377.3053894042969,13.130000114440918
2022-02-14,70.37689971923828,369.06610107421875,13.260000228881836
2022-02-15,69.78987884521484,363.5575256347656,14.170000076293945
2022-02-16,70.03605651855469,371.9574279785156,13.970000267028809
2022-02-17,69.94136047363281,376.1620788574219,11.770000457763672
2022-02-18,69.14603424072266,369.6803283691406,11.020000457763672
2022-02-22,67.58378601074219,369.18896484375,10.479999542236328
2022-02-23,66.73165130615234,364.7952575683594,10.430000305175781
2022-02-24,71.14381408691406,373.6865234375,11.829999923706055
2022-02-25,72.32733154296875,388.6275634765625,11.470000267028809
2022-02-28,76.39864349365234,419.4297790527344,11.850000381469727
2022-03-01,78.09346008300781,432.6727600097656,12.180000305175781
2022-03-02,77.26971435546875,430.1019287109375,12.0600004196167
2022-03-03,78.24494934082031,426.59197998046875,11.34000015258789
2022-03-04,81.73869323730469,444.5021667480469,10.960000038146973
2022-03-07,82.3162612915039,453.4003601074219,11.109999656677246
2022-03-08,78.93614196777344,426.13653564453125,11.039999961853027
2022-03-09,79.05921936035156,426.8101806640625,11.649999618530273
2022-03-10,79.36219024658203,421.7728271484375,11.869999885559082
2022-03-11,78.88878631591797,413.88970947265625,11.390000343322754
2022-03-14,79.04974365234375,418.7467041015625,10.5
2022-03-15,80.43208312988281,424.8179626464844,10.770000457763672
2022-03-16,79.38113403320312,402.6293640136719,11.789999961853027
2022-03-17,80.76346588134766,406.77490234375,12.319999694824219
2022-03-18,82.07008361816406,405.9686584472656,12.819999694824219
2022-03-21,80.9054946899414,423.66064453125,12.59000015258789
2022-03-22,81.075927734375,423.3759765625,13.270000457763672
2022-03-23,81.34102630615234,423.9642639160156,13.180000305175781
2022-03-24,82.5056381225586,431.2212829589844,13.390000343322754
2022-03-25,83.2630844116211,434.6458435058594,12.970000267028809
2022-03-28,83.96370697021484,423.850341796875,13.420000076293945
2022-03-29,82.07955169677734,423.38555908203125,14.199999809265137
2022-03-30,84.6549072265625,430.0449523925781,13.880000114440918
2022-03-31,83.16839599609375,424.2488098144531,13.729999542236328
2022-04-01,84.56021881103516,431.42999267578125,13.829999923706055
2022-04-04,83.56607055664062,429.058349609375,14.630000114440918
2022-04-05,83.12104034423828,430.6900939941406,13.890000343322754
2022-04-06,83.8027572631836,437.75732421875,13.0
2022-04-07,84.60755157470703,446.5891418457031,12.84000015258789
2022-04-08,84.12467956542969,439.8443908691406,12.699999809265137
2022-04-11,83.6986083984375,438.40252685546875,12.65999984741211
2022-04-12,82.9127426147461,439.48388671875,12.460000038146973
2022-04-13,83.38617706298828,440.6601867675781,12.899999618530273
2022-04-14,83.111572265625,443.2025451660156,12.420000076293945
2022-04-18,82.38255310058594,441.6657409667969,12.149999618530273
2022-04-19,82.73284912109375,440.5558776855469,12.90999984741211
2022-04-20,85.0715103149414,439.59771728515625,12.789999961853027
2022-04-21,85.11885070800781,420.67242431640625,12.329999923706055
2022-04-22,83.33882141113281,424.4195251464844,11.960000038146973
2022-04-25,82.72339630126953,421.21319580078125,12.109999656677246
2022-04-26,81.16114807128906,419.7807922363281,11.119999885559082
2022-04-27,80.29952239990234,417.181396484375,10.5600004196167
2022-04-28,79.0213394165039,422.30401611328125,10.949999809265137
2022-04-29,77.28865051269531,416.8304443359375,10.399999618530273
2022-05-02,78.06505584716797,416.09051513671875,10.739999771118164
2022-05-03,78.81302642822266,428.0718078613281,10.550000190734863
2022-05-04,82.06062316894531,438.81036376953125,10.979999542236328
2022-05-05,80.87709045410156,442.6902770996094,10.119999885559082
2022-05-06,79.85452270507812,444.62554931640625,9.479999542236328
2022-05-09,77.07088470458984,430.6615905761719,7.460000038146973
2022-05-10,77.33599853515625,426.8575134277344,7.289999961853027
2022-05-11,75.6790771484375,423.5468444824219,6.710000038146973
2022-05-12,75.38555908203125,427.6259460449219,7.340000152587891
2022-05-13,76.24716186523438,429.5706787109375,8.34000015258789
2022-05-16,77.83783721923828,434.551025390625,8.039999961853027
2022-05-17,78.94558715820312,435.6893615722656,8.359999656677246
2022-05-18,75.48023986816406,431.50592041015625,8.010000228881836
2022-05-19,76.54067993164062,425.4630432128906,8.3100004196167
2022-05-20,74.64704132080078,420.5586242675781,8.079999923706055
2022-05-23,76.76791381835938,433.30828857421875,8.010000228881836
2022-05-24,80.34687042236328,446.9021911621094,7.550000190734863
2022-05-25,80.12909698486328,443.60101318359375,7.960000038146973
2022-05-26,81.85231018066406,443.4207763671875,8.359999656677246
2022-05-27,82.24049377441406,448.2386779785156,8.850000381469727
2022-05-31,81.29369354248047,445.5821533203125,8.680000305175781
2022-06-01,80.74454498291016,442.0401611328125,8.460000038146973
2022-06-02,82.81806182861328,440.72613525390625,9.300000190734863
2022-06-03,82.5718994140625,455.48455810546875,8.9399995803833
2022-06-06,83.34829711914062,455.951171875,8.979999542236328
2022-06-07,84.06787109375,468.5196533203125,9.130000114440918
2022-06-08,82.30677795410156,449.8478088378906,9.180000305175781
2022-06-09,81.55880737304688,440.77374267578125,8.680000305175781
2022-06-10,80.39423370361328,441.630615234375,8.260000228881836
2022-06-13,78.86984252929688,438.6408996582031,7.639999866485596
2022-06-14,78.06086730957031,432.71844482421875,7.820000171661377
2022-06-15,79.17439270019531,436.5175476074219,8.119999885559082
2022-06-16,76.78556823730469,427.5386962890625,7.670000076293945
2022-06-17,77.21382904052734,422.69219970703125,8.239999771118164
2022-06-21,80.19276428222656,441.5830078125,8.710000038146973
2022-06-22,80.57344055175781,436.669921875,9.010000228881836
2022-06-23,80.87799072265625,434.4132995605469,9.460000038146973
2022-06-24,85.21788787841797,441.5163879394531,10.1899995803833
2022-06-27,84.42794799804688,444.4871826171875,9.619999885559082
2022-06-28,83.35249328613281,442.4400329589844,9.3100004196167
2022-06-29,84.25662994384766,439.7168273925781,9.229999542236328
2022-06-30,85.99830627441406,455.6750793457031,9.069999694824219
2022-07-01,88.35858917236328,463.101806640625,9.270000457763672
2022-07-05,85.76988220214844,442.144775390625,10.069999694824219
2022-07-06,87.4734878540039,458.817138671875,9.800000190734863
2022-07-07,87.93031311035156,456.4462890625,10.180000305175781
2022-07-08,88.07306671142578,457.446044921875,10.170000076293945
2022-07-11,87.49250793457031,452.7614440917969,9.5600004196167
2022-07-12,86.0744400024414,446.4486389160156,9.489999771118164
2022-07-13,85.62712860107422,442.9447021484375,9.279999732971191
2022-07-14,85.86505889892578,437.03173828125,8.899999618530273
2022-07-15,85.94120025634766,439.1359558105469,9.039999961853027
2022-07-18,85.69374084472656,427.7672424316406,9.029999732971191
2022-07-19,88.19679260253906,435.5082702636719,9.34000015258789
2022-07-20,88.54893493652344,434.25146484375,10.109999656677246
2022-07-21,88.76782989501953,432.0899963378906,10.489999771118164
2022-07-22,89.71954345703125,430.23333740234375,9.84000015258789
2022-07-25,90.47142791748047,431.6330261230469,9.680000305175781
2022-07-26,90.55709075927734,423.37774658203125,9.399999618530273
2022-07-27,89.66246032714844,424.4822692871094,10.020000457763672
2022-07-28,91.02344512939453,432.71844482421875,10.130000114440918
2022-07-29,91.34703063964844,455.98919677734375,10.350000381469727
2022-08-01,91.17572021484375,452.8757019042969,10.470000267028809
2022-08-02,91.42315673828125,458.0364074707031,10.920000076293945
2022-08-03,91.56591796875,458.70294189453125,11.199999809265137
2022-08-04,90.44287109375,455.1703796386719,11.319999694824219
2022-08-05,90.44287109375,454.7419738769531,11.449999809265137
2022-08-08,89.85281372070312,447.5625915527344,9.819999694824219
2022-08-09,91.13764953613281,451.06658935546875,9.25
2022-08-10,91.5088119506836,450.50482177734375,9.59000015258789
2022-08-11,90.18592071533203,447.8102111816406,9.420000076293945
2022-08-12,91.62956237792969,456.6366882324219,9.90999984741211
2022-08-15,93.88589477539062,463.5779113769531,9.90999984741211
2022-08-16,93.75202941894531,462.2734680175781,9.739999771118164
2022-08-17,93.82852935791016,468.9481201171875,9.430000305175781
2022-08-18,94.69854736328125,469.30047607421875,9.149999618530273
2022-08-19,94.65074920654297,467.2723388671875,8.510000228881836
2022-08-22,93.70423126220703,461.026123046875,8.069999694824219
2022-08-23,93.54170989990234,459.77880859375,8.010000228881836
2022-08-24,94.16316223144531,465.5013427734375,8.100000381469727
2022-08-25,94.029296875,470.8238830566406,8.420000076293945
2022-08-26,92.65258026123047,463.5429992675781,7.940000057220459
2022-08-29,91.45748138427734,464.1927185058594,7.809999942779541
2022-08-30,91.24715423583984,459.52984619140625,7.789999961853027
2022-08-31,91.4957275390625,456.720703125,7.71999979019165
2022-09-01,92.02156066894531,458.9469909667969,7.489999771118164
2022-09-02,90.95076751708984,455.7269592285156,7.400000095367432
2022-09-06,91.25669860839844,458.3927917480469,7.28000020980835
2022-09-07,92.49960327148438,466.07501220703125,7.389999866485596
2022-09-08,91.87813568115234,467.938232421875,7.53000020980835
2022-09-09,93.22621154785156,469.54351806640625,7.789999961853027
2022-09-12,93.1879653930664,460.8388366699219,8.010000228881836
2022-09-13,90.84558868408203,448.0638427734375,7.480000019073486
2022-09-14,90.92208099365234,463.3040466308594,7.630000114440918
2022-09-15,88.4267349243164,463.4951477050781,8.010000228881836
2022-09-16,91.12285614013672,463.60986328125,7.78000020980835
2022-09-19,91.82079315185547,466.3521423339844,7.860000133514404
2022-09-20,91.5339584350586,472.0182189941406,7.619999885559082
2022-09-21,90.91251373291016,470.93853759765625,7.690000057220459
2022-09-22,90.49185180664062,474.3688049316406,7.369999885559082
2022-09-23,89.19160461425781,457.5137939453125,7.400000095367432
2022-09-26,88.61795806884766,453.26171875,7.53000020980835
2022-09-27,88.10167694091797,453.0419616699219,7.630000114440918
2022-09-28,89.35414123535156,462.1670227050781,7.940000057220459
2022-09-29,88.13035583496094,449.5448913574219,8.079999923706055
2022-09-30,88.29290008544922,449.3919677734375,8.130000114440918
2022-10-03,91.75385284423828,464.0971374511719,8.239999771118164
2022-10-04,92.92027282714844,468.4637756347656,8.460000038146973
2022-10-05,93.36962127685547,462.8931884765625,8.420000076293945
2022-10-06,92.33706665039062,463.63848876953125,8.470000267028809
2022-10-07,92.96806335449219,474.0152893066406,8.149999618530273
2022-10-10,92.47091674804688,481.4107971191406,8.0600004196167
2022-10-11,92.25102233886719,484.73602294921875,8.039999961853027
2022-10-12,90.12852478027344,470.47039794921875,8.069999694824219
2022-10-13,91.91639709472656,479.1272888183594,8.079999923706055
2022-10-14,90.20503234863281,443.5347595214844,7.53000020980835
2022-10-17,92.19365692138672,453.9496765136719,7.940000057220459
2022-10-18,96.4481430053711,484.2486877441406,8.15999984741211
2022-10-19,94.28743743896484,488.1758728027344,7.909999847412109
2022-10-20,95.17660522460938,489.6377258300781,8.039999961853027
2022-10-21,96.591552734375,499.4029846191406,8.289999961853027
2022-10-24,96.14220428466797,502.5560607910156,8.270000457763672
2022-10-25,97.02180480957031,503.3111267089844,8.65999984741211
2022-10-26,98.35073852539062,507.3623352050781,8.569999694824219
2022-10-27,99.0582275390625,511.6810607910156,8.600000381469727
2022-10-28,103.90548706054688,523.720458984375,8.640000343322754
2022-10-31,104.06802368164062,524.5805053710938,8.789999961853027
2022-11-01,103.3987808227539,512.0346069335938,8.649999618530273
2022-11-02,103.75251007080078,506.70294189453125,8.220000267028809
